ORDERKEY,CUSTKEY,ORDERSTATUS,TOTALPRICE,ORDERDATE,ORDERPRIORITY,CLERK,SHIPPRIORITY,COMMENT
36000000,36000000,297000000,36000000,72000000,363611207,423000000,36000000,724495962
