ORDERKEY,CUSTKEY,ORDERSTATUS,TOTALPRICE,ORDERDATE,ORDERPRIORITY,CLERK,SHIPPRIORITY,COMMENT
108.53,2.96456,34.8783,73.8413,34.4482,31.9974,0.727273
